chrom	start	stop	gene	transcript	exon
17	29552113	29552268	NF1	NM_001042492	exon17
17	29553453	29553702	NF1	NM_001042492	exon18
17	29554236	29554309	NF1	NM_001042492	exon19
17	29554541	29554624	NF1	NM_001042492	exon20
17	29556043	29556483	NF1	NM_001042492	exon21
17	29556853	29556992	NF1	NM_001042492	exon22
17	29557278	29557400	NF1	NM_001042492	exon23
17	29557860	29557943	NF1	NM_001042492	exon24
17	29559091	29559207	NF1	NM_001042492	exon25
17	29559718	29559899	NF1	NM_001042492	exon26
17	29560020	29560231	NF1	NM_001042492	exon27
17	29562629	29562790	NF1	NM_001042492	exon28
17	29562936	29563039	NF1	NM_001042492	exon29
17	29576002	29576137	NF1	NM_001042492	exon30
17	29579956	29580018	NF1	NM_001042492	exon31
17	29585362	29585520	NF1	NM_001042492	exon32
17	29586050	29586147	NF1	NM_001042492	exon33
17	29587387	29587533	NF1	NM_001042492	exon34
17	29588729	29588875	NF1	NM_001042492	exon35
17	29592247	29592357	NF1	NM_001042492	exon36
17	29652838	29653270	NF1	NM_001042492	exon37
17	29654517	29654857	NF1	NM_001042492	exon38
17	29657314	29657516	NF1	NM_001042492	exon39
17	29661856	29662049	NF1	NM_001042492	exon40
17	29663351	29663491	NF1	NM_001042492	exon41
17	29663653	29663932	NF1	NM_001042492	exon42
17	29664386	29664600	NF1	NM_001042492	exon43
17	29664837	29664898	NF1	NM_001042492	exon44
17	29665043	29665157	NF1	NM_001042492	exon45
17	29665722	29665823	NF1	NM_001042492	exon46
17	29667523	29667663	NF1	NM_001042492	exon47
17	29670027	29670153	NF1	NM_001042492	exon48
17	29676138	29676269	NF1	NM_001042492	exon49
17	29677201	29677336	NF1	NM_001042492	exon50
17	29679275	29679432	NF1	NM_001042492	exon51
17	29683478	29683600	NF1	NM_001042492	exon52
17	29683978	29684108	NF1	NM_001042492	exon53
17	29684287	29684387	NF1	NM_001042492	exon54
17	29685498	29685640	NF1	NM_001042492	exon55
17	29685987	29686033	NF1	NM_001042492	exon56
17	29687505	29687721	NF1	NM_001042492	exon57
17	29701031	29701173	NF1	NM_001042492	exon58
17	30264266	30264539	SUZ12	NM_015355	exon1
17	30267305	30267351	SUZ12	NM_015355	exon2
17	30267441	30267505	SUZ12	NM_015355	exon3
17	30274636	30274704	SUZ12	NM_015355	exon4
17	30293166	30293215	SUZ12	NM_015355	exon5
17	30300165	30300250	SUZ12	NM_015355	exon6
17	30302501	30302732	SUZ12	NM_015355	exon7
17	30303540	30303633	SUZ12	NM_015355	exon8
17	30310018	30310123	SUZ12	NM_015355	exon9
17	30315339	30315516	SUZ12	NM_015355	exon10
17	30320261	30320352	SUZ12	NM_015355	exon11
17	30320884	30321027	SUZ12	NM_015355	exon12
17	30321583	30321740	SUZ12	NM_015355	exon13
17	30322583	30322781	SUZ12	NM_015355	exon14
17	30323817	30323896	SUZ12	NM_015355	exon15
17	30325677	30326022	SUZ12	NM_015355	exon16
17	33427972	33428055	RAD51D	NM_133629	exon7
17	33428220	33428384	RAD51D	NM_133629	exon6
17	33430273	33430343	RAD51D	NM_133629	exon5
17	33430473	33430563	RAD51D	NM_133629	exon4
17	33433405	33433500	RAD51D	NM_133629	exon3
17	33446130	33446191	RAD51D	NM_133629	exon2
17	33446551	33446632	RAD51D	NM_133629	exon1
17	37618325	37619370	CDK12	NM_016507	exon1
17	37627132	37628016	CDK12	NM_016507	exon2
17	37646810	37646986	CDK12	NM_016507	exon3
17	37649004	37649143	CDK12	NM_016507	exon4
17	37650777	37650947	CDK12	NM_016507	exon5
17	37657503	37657692	CDK12	NM_016507	exon6
17	37665958	37666014	CDK12	NM_016507	exon7
17	37667782	37667883	CDK12	NM_016507	exon8
17	37671984	37672061	CDK12	NM_016507	exon9
17	37673693	37673809	CDK12	NM_016507	exon10
17	37676209	37676340	CDK12	NM_016507	exon11
17	37680927	37681138	CDK12	NM_016507	exon12
17	37682117	37682569	CDK12	NM_016507	exon13
17	37686857	37687569	CDK12	NM_016507	exon14
17	37856492	37856564	ERBB2	NM_004448	exon1
17	37863243	37863394	ERBB2	NM_004448	exon2
17	37864574	37864787	ERBB2	NM_004448	exon3
17	37865571	37865705	ERBB2	NM_004448	exon4
17	37866066	37866134	ERBB2	NM_004448	exon5
17	37866339	37866454	ERBB2	NM_004448	exon6
17	37866593	37866734	ERBB2	NM_004448	exon7
17	37868181	37868300	ERBB2	NM_004448	exon8
17	37868575	37868701	ERBB2	NM_004448	exon9
17	37871539	37871612	ERBB2	NM_004448	exon10
17	37871699	37871789	ERBB2	NM_004448	exon11
17	37871993	37872192	ERBB2	NM_004448	exon12
17	37872554	37872686	ERBB2	NM_004448	exon13
17	37872768	37872858	ERBB2	NM_004448	exon14
17	37873573	37873733	ERBB2	NM_004448	exon15
17	37876040	37876087	ERBB2	NM_004448	exon16
17	37879572	37879710	ERBB2	NM_004448	exon17
17	37879791	37879913	ERBB2	NM_004448	exon18
17	37880165	37880263	ERBB2	NM_004448	exon19
17	37880979	37881164	ERBB2	NM_004448	exon20
17	37881302	37881457	ERBB2	NM_004448	exon21
17	37881580	37881655	ERBB2	NM_004448	exon22
17	37881960	37882106	ERBB2	NM_004448	exon23
17	37882815	37882912	ERBB2	NM_004448	exon24
17	37883068	37883256	ERBB2	NM_004448	exon25
17	37883548	37883800	ERBB2	NM_004448	exon26
17	37883942	37884297	ERBB2	NM_004448	exon27
17	38487471	38487648	RARA	NM_000964	exon2
17	38504568	38504716	RARA	NM_000964	exon3
17	38506036	38506177	RARA	NM_000964	exon4
17	38508162	38508322	RARA	NM_000964	exon5
17	38508583	38508759	RARA	NM_000964	exon6
17	38510554	38510758	RARA	NM_000964	exon7
17	38511515	38511673	RARA	NM_000964	exon8
17	38512261	38512478	RARA	NM_000964	exon9
17	40353756	40353882	STAT5B	NM_012448	exon19
17	40354358	40354465	STAT5B	NM_012448	exon18
17	40354775	40354826	STAT5B	NM_012448	exon17
17	40359576	40359746	STAT5B	NM_012448	exon16
17	40362189	40362319	STAT5B	NM_012448	exon15
17	40362421	40362515	STAT5B	NM_012448	exon14
17	40364002	40364208	STAT5B	NM_012448	exon13
17	40368032	40368124	STAT5B	NM_012448	exon12
17	40369178	40369300	STAT5B	NM_012448	exon11
17	40369395	40369482	STAT5B	NM_012448	exon10
17	40370169	40370348	STAT5B	NM_012448	exon9
17	40370741	40370896	STAT5B	NM_012448	exon8
17	40371330	40371481	STAT5B	NM_012448	exon7
17	40371730	40371860	STAT5B	NM_012448	exon6
17	40375400	40375574	STAT5B	NM_012448	exon5
17	40376797	40376886	STAT5B	NM_012448	exon4
17	40379547	40379703	STAT5B	NM_012448	exon3
17	40384018	40384145	STAT5B	NM_012448	exon2
17	40441430	40441557	STAT5A	NM_003152	exon3
17	40441884	40442040	STAT5A	NM_003152	exon4
17	40443990	40444079	STAT5A	NM_003152	exon5
17	40447637	40447811	STAT5A	NM_003152	exon6
17	40451769	40451899	STAT5A	NM_003152	exon7
17	40452148	40452299	STAT5A	NM_003152	exon8
17	40452733	40452888	STAT5A	NM_003152	exon9
17	40453293	40453472	STAT5A	NM_003152	exon10
17	40456360	40456447	STAT5A	NM_003152	exon11
17	40456548	40456670	STAT5A	NM_003152	exon12
17	40457628	40457720	STAT5A	NM_003152	exon13
17	40458259	40458465	STAT5A	NM_003152	exon14
17	40459420	40459514	STAT5A	NM_003152	exon15
17	40459611	40459741	STAT5A	NM_003152	exon16
17	40460196	40460351	STAT5A	NM_003152	exon17
17	40461065	40461116	STAT5A	NM_003152	exon18
17	40461395	40461502	STAT5A	NM_003152	exon19
17	40462525	40462687	STAT5A	NM_003152	exon20
17	40467763	40467818	STAT3	NM_139276	exon24
17	40468807	40468919	STAT3	NM_139276	exon23
17	40469200	40469242	STAT3	NM_139276	exon22
17	40474300	40474512	STAT3	NM_139276	exon21
17	40475022	40475161	STAT3	NM_139276	exon20
17	40475278	40475372	STAT3	NM_139276	exon19
17	40475591	40475643	STAT3	NM_139276	exon18
17	40476729	40476864	STAT3	NM_139276	exon17
17	40476981	40477079	STAT3	NM_139276	exon16
17	40478134	40478217	STAT3	NM_139276	exon15
17	40481428	40481475	STAT3	NM_139276	exon14
17	40481572	40481665	STAT3	NM_139276	exon13
17	40481765	40481794	STAT3	NM_139276	exon12
17	40483490	40483549	STAT3	NM_139276	exon11
17	40485691	40485783	STAT3	NM_139276	exon10
17	40485909	40486067	STAT3	NM_139276	exon9
17	40489453	40489604	STAT3	NM_139276	exon8
17	40489781	40489875	STAT3	NM_139276	exon7
17	40490749	40490830	STAT3	NM_139276	exon6
17	40491332	40491427	STAT3	NM_139276	exon5
17	40497577	40497675	STAT3	NM_139276	exon4
17	40498587	40498731	STAT3	NM_139276	exon3
17	40500407	40500534	STAT3	NM_139276	exon2
17	41197695	41197819	BRCA1	NM_007294	exon23
17	41199660	41199720	BRCA1	NM_007294	exon22
17	41201138	41201211	BRCA1	NM_007294	exon21
17	41203080	41203134	BRCA1	NM_007294	exon20
17	41209069	41209152	BRCA1	NM_007294	exon19
17	41215350	41215390	BRCA1	NM_007294	exon18
17	41215891	41215968	BRCA1	NM_007294	exon17
17	41219625	41219712	BRCA1	NM_007294	exon16
17	41222945	41223255	BRCA1	NM_007294	exon15
17	41226348	41226538	BRCA1	NM_007294	exon14
17	41228505	41228631	BRCA1	NM_007294	exon13
17	41234421	41234592	BRCA1	NM_007294	exon12
17	41242961	41243049	BRCA1	NM_007294	exon11
17	41243452	41246877	BRCA1	NM_007294	exon10
17	41247863	41247939	BRCA1	NM_007294	exon9
17	41249261	41249306	BRCA1	NM_007294	exon8
17	41251792	41251897	BRCA1	NM_007294	exon7
17	41256139	41256278	BRCA1	NM_007294	exon6
17	41256885	41256973	BRCA1	NM_007294	exon5
17	41258473	41258550	BRCA1	NM_007294	exon4
17	41267743	41267796	BRCA1	NM_007294	exon3
17	41276034	41276113	BRCA1	NM_007294	exon2
17	43342003	43342167	MAP3K14	NM_003954	exon16
17	43342530	43342630	MAP3K14	NM_003954	exon15
17	43343904	43344048	MAP3K14	NM_003954	exon14
17	43344459	43344565	MAP3K14	NM_003954	exon13
17	43344773	43345126	MAP3K14	NM_003954	exon12
17	43347780	43347930	MAP3K14	NM_003954	exon11
17	43348425	43348588	MAP3K14	NM_003954	exon10
17	43350870	43350974	MAP3K14	NM_003954	exon9
17	43351490	43351621	MAP3K14	NM_003954	exon8
17	43351831	43351960	MAP3K14	NM_003954	exon7
17	43362179	43362316	MAP3K14	NM_003954	exon6
17	43363798	43364411	MAP3K14	NM_003954	exon5
17	43364520	43364730	MAP3K14	NM_003954	exon4
17	43366602	43366671	MAP3K14	NM_003954	exon3
17	43367856	43368111	MAP3K14	NM_003954	exon2
17	46804152	46804405	HOXB13	NM_006361	exon2
17	46805355	46805955	HOXB13	NM_006361	exon1
17	47677740	47677884	SPOP	NM_001007228	exon10
17	47679227	47679369	SPOP	NM_001007228	exon9
17	47684612	47684734	SPOP	NM_001007228	exon8
17	47685236	47685291	SPOP	NM_001007228	exon7
17	47688642	47688819	SPOP	NM_001007228	exon6
17	47696343	47696470	SPOP	NM_001007228	exon5
17	47696596	47696747	SPOP	NM_001007228	exon4
17	47699308	47699429	SPOP	NM_001007228	exon3
17	47700095	47700172	SPOP	NM_001007228	exon2
17	56432304	56432347	RNF43	NM_017763	exon10
17	56434829	56436184	RNF43	NM_017763	exon9
17	56437510	56437612	RNF43	NM_017763	exon8
17	56438144	56438305	RNF43	NM_017763	exon7
17	56439905	56440009	RNF43	NM_017763	exon6
17	56440636	56440767	RNF43	NM_017763	exon5
17	56440887	56440961	RNF43	NM_017763	exon4
17	56448272	56448394	RNF43	NM_017763	exon3
17	56492687	56492938	RNF43	NM_017763	exon2
17	56770005	56770149	RAD51C	NM_058216	exon1
17	56772292	56772550	RAD51C	NM_058216	exon2
17	56774054	56774220	RAD51C	NM_058216	exon3
17	56780557	56780690	RAD51C	NM_058216	exon4
17	56787220	56787351	RAD51C	NM_058216	exon5
17	56798107	56798173	RAD51C	NM_058216	exon6
17	56801401	56801461	RAD51C	NM_058216	exon7
17	56809845	56809905	RAD51C	NM_058216	exon8
17	56811479	56811583	RAD51C	NM_058216	exon9
17	58677776	58678247	PPM1D	NM_003620	exon1
17	58700882	58701110	PPM1D	NM_003620	exon2
17	58711214	58711338	PPM1D	NM_003620	exon3
17	58725253	58725443	PPM1D	NM_003620	exon4
17	58733960	58734202	PPM1D	NM_003620	exon5
17	58740356	58740913	PPM1D	NM_003620	exon6
17	59760657	59761501	BRIP1	NM_032043	exon20
17	59763197	59763526	BRIP1	NM_032043	exon19
17	59770791	59770873	BRIP1	NM_032043	exon18
17	59793312	59793424	BRIP1	NM_032043	exon17
17	59820374	59820495	BRIP1	NM_032043	exon16
17	59821793	59821952	BRIP1	NM_032043	exon15
17	59853762	59853923	BRIP1	NM_032043	exon14
17	59857622	59857762	BRIP1	NM_032043	exon13
17	59858201	59858366	BRIP1	NM_032043	exon12
17	59861631	59861785	BRIP1	NM_032043	exon11
17	59870958	59871090	BRIP1	NM_032043	exon10
17	59876461	59876660	BRIP1	NM_032043	exon9
17	59878614	59878835	BRIP1	NM_032043	exon8
17	59885828	59886118	BRIP1	NM_032043	exon7
17	59924462	59924581	BRIP1	NM_032043	exon6
17	59926490	59926617	BRIP1	NM_032043	exon5
17	59934419	59934592	BRIP1	NM_032043	exon4
17	59937157	59937268	BRIP1	NM_032043	exon3
17	59938808	59938900	BRIP1	NM_032043	exon2
17	62006586	62006684	CD79B	NM_001039933	exon6
17	62006794	62006835	CD79B	NM_001039933	exon5
17	62007130	62007248	CD79B	NM_001039933	exon4
17	62007434	62007745	CD79B	NM_001039933	exon3
17	62008695	62008748	CD79B	NM_001039933	exon2
17	62009555	62009621	CD79B	NM_001039933	exon1
17	63526094	63526220	AXIN2	NM_004655	exon11
17	63530030	63530197	AXIN2	NM_004655	exon10
17	63531744	63531839	AXIN2	NM_004655	exon9
17	63532438	63532671	AXIN2	NM_004655	exon8
17	63532987	63533181	AXIN2	NM_004655	exon7
17	63533442	63533953	AXIN2	NM_004655	exon6
17	63534321	63534461	AXIN2	NM_004655	exon5
17	63537573	63537675	AXIN2	NM_004655	exon4
17	63545638	63545778	AXIN2	NM_004655	exon3
17	63553924	63554738	AXIN2	NM_004655	exon2
17	66511541	66511717	PRKAR1A	NM_212471	exon2
17	66518897	66519067	PRKAR1A	NM_212471	exon3
17	66519866	66519957	PRKAR1A	NM_212471	exon4
17	66520157	66520218	PRKAR1A	NM_212471	exon5
17	66521053	66521099	PRKAR1A	NM_212471	exon6
17	66521895	66522053	PRKAR1A	NM_212471	exon7
17	66523981	66524041	PRKAR1A	NM_212471	exon8
17	66525011	66525132	PRKAR1A	NM_212471	exon9
17	66526061	66526142	PRKAR1A	NM_212471	exon10
17	66526418	66526590	PRKAR1A	NM_212471	exon11
17	70117533	70117963	SOX9	NM_000346	exon1
17	70118860	70119113	SOX9	NM_000346	exon2
17	70119684	70120528	SOX9	NM_000346	exon3
17	73774676	73774804	H3F3B	NM_005324	exon4
17	73774891	73775044	H3F3B	NM_005324	exon3
17	73775128	73775255	H3F3B	NM_005324	exon2
17	74732243	74732546	SRSF2	NM_003016	exon2
17	74732881	74733242	SRSF2	NM_003016	exon1
17	78519430	78519591	RPTOR	NM_020761	exon1
17	78599491	78599593	RPTOR	NM_020761	exon2
17	78617528	78617610	RPTOR	NM_020761	exon3
17	78681641	78681799	RPTOR	NM_020761	exon4
17	78704360	78704506	RPTOR	NM_020761	exon5
17	78727810	78727985	RPTOR	NM_020761	exon6
17	78765250	78765309	RPTOR	NM_020761	exon7
17	78796001	78796101	RPTOR	NM_020761	exon8
17	78796879	78797023	RPTOR	NM_020761	exon9
17	78811722	78811797	RPTOR	NM_020761	exon10
17	78820273	78820374	RPTOR	NM_020761	exon11
17	78829264	78829347	RPTOR	NM_020761	exon12
17	78831590	78831700	RPTOR	NM_020761	exon13
17	78854215	78854289	RPTOR	NM_020761	exon14
17	78857219	78857284	RPTOR	NM_020761	exon15
17	78857581	78857772	RPTOR	NM_020761	exon16
17	78858808	78858948	RPTOR	NM_020761	exon17
17	78865520	78865637	RPTOR	NM_020761	exon18
17	78866529	78866669	RPTOR	NM_020761	exon19
17	78867507	78867665	RPTOR	NM_020761	exon20
17	78882611	78882729	RPTOR	NM_020761	exon21
17	78896524	78896627	RPTOR	NM_020761	exon22
17	78897290	78897473	RPTOR	NM_020761	exon23
17	78899170	78899280	RPTOR	NM_020761	exon24
17	78914296	78914401	RPTOR	NM_020761	exon25
17	78919467	78919581	RPTOR	NM_020761	exon26
17	78921027	78921151	RPTOR	NM_020761	exon27
17	78923243	78923347	RPTOR	NM_020761	exon28
17	78931424	78931530	RPTOR	NM_020761	exon29
17	78933878	78934005	RPTOR	NM_020761	exon30
17	78935194	78935280	RPTOR	NM_020761	exon31
17	78936261	78936377	RPTOR	NM_020761	exon32
17	78936728	78936857	RPTOR	NM_020761	exon33
17	78938062	78938130	RPTOR	NM_020761	exon34
18	724424	724632	YES1	NM_005433	exon12
18	732834	732965	YES1	NM_005433	exon11
18	736808	736961	YES1	NM_005433	exon10
18	739735	739811	YES1	NM_005433	exon9
18	742918	743097	YES1	NM_005433	exon8
18	743260	743415	YES1	NM_005433	exon7
18	745708	745857	YES1	NM_005433	exon6
18	745948	746051	YES1	NM_005433	exon5
18	747920	748018	YES1	NM_005433	exon4
18	751705	751804	YES1	NM_005433	exon3
18	756557	756827	YES1	NM_005433	exon2
18	39535257	39535324	PIK3C3	NM_002647	exon1
18	39537535	39537723	PIK3C3	NM_002647	exon2
18	39542454	39542597	PIK3C3	NM_002647	exon3
18	39550291	39550420	PIK3C3	NM_002647	exon4
18	39567776	39567862	PIK3C3	NM_002647	exon5
18	39570423	39570518	PIK3C3	NM_002647	exon6
18	39573234	39573305	PIK3C3	NM_002647	exon7
18	39575854	39575958	PIK3C3	NM_002647	exon8
18	39576602	39576694	PIK3C3	NM_002647	exon9
18	39584320	39584505	PIK3C3	NM_002647	exon10
18	39593406	39593560	PIK3C3	NM_002647	exon11
18	39595440	39595530	PIK3C3	NM_002647	exon12
18	39600602	39600669	PIK3C3	NM_002647	exon13
18	39607407	39607512	PIK3C3	NM_002647	exon14
18	39609289	39609405	PIK3C3	NM_002647	exon15
18	39613790	39613921	PIK3C3	NM_002647	exon16
18	39617656	39617784	PIK3C3	NM_002647	exon17
18	39618745	39618814	PIK3C3	NM_002647	exon18
18	39620641	39620705	PIK3C3	NM_002647	exon19
18	39623697	39623781	PIK3C3	NM_002647	exon20
18	39629495	39629569	PIK3C3	NM_002647	exon21
18	39637847	39638015	PIK3C3	NM_002647	exon22
18	39644704	39644794	PIK3C3	NM_002647	exon23
18	39647352	39647477	PIK3C3	NM_002647	exon24
18	39661087	39661101	PIK3C3	NM_002647	exon25
18	45368198	45368321	SMAD2	NM_001003652	exon11
18	45371711	45371855	SMAD2	NM_001003652	exon10
18	45372034	45372171	SMAD2	NM_001003652	exon9
18	45374846	45375058	SMAD2	NM_001003652	exon8
18	45377645	45377698	SMAD2	NM_001003652	exon7
18	45391430	45391504	SMAD2	NM_001003652	exon6
18	45394694	45394828	SMAD2	NM_001003652	exon5
18	45395614	45395807	SMAD2	NM_001003652	exon4
18	45396846	45396935	SMAD2	NM_001003652	exon3
18	45422892	45423127	SMAD2	NM_001003652	exon2
18	48573417	48573665	SMAD4	NM_005359	exon2
18	48575056	48575230	SMAD4	NM_005359	exon3
18	48575665	48575694	SMAD4	NM_005359	exon4
18	48581151	48581363	SMAD4	NM_005359	exon5
18	48584495	48584614	SMAD4	NM_005359	exon6
18	48584710	48584826	SMAD4	NM_005359	exon7
18	48586236	48586286	SMAD4	NM_005359	exon8
18	48591793	48591976	SMAD4	NM_005359	exon9
18	48593389	48593557	SMAD4	NM_005359	exon10
18	48603008	48603146	SMAD4	NM_005359	exon11
18	48604626	48604837	SMAD4	NM_005359	exon12
18	56338876	56339084	MALT1	NM_006785	exon1
18	56348402	56348568	MALT1	NM_006785	exon2
18	56363598	56363719	MALT1	NM_006785	exon3
18	56367673	56367823	MALT1	NM_006785	exon4
18	56376610	56376788	MALT1	NM_006785	exon5
18	56377208	56377304	MALT1	NM_006785	exon6
18	56378153	56378185	MALT1	NM_006785	exon7
18	56381315	56381341	MALT1	NM_006785	exon8
18	56383167	56383199	MALT1	NM_006785	exon9
18	56390280	56390483	MALT1	NM_006785	exon10
18	56400629	56400806	MALT1	NM_006785	exon11
18	56401539	56401613	MALT1	NM_006785	exon12
18	56402434	56402561	MALT1	NM_006785	exon13
18	56409097	56409246	MALT1	NM_006785	exon14
18	56411570	56411727	MALT1	NM_006785	exon15
18	56412898	56413023	MALT1	NM_006785	exon16
18	56414637	56415074	MALT1	NM_006785	exon17
18	57567410	57567467	PMAIP1	NM_021127	exon1
18	57569879	57569985	PMAIP1	NM_021127	exon2
18	60795858	60795992	BCL2	NM_000633	exon3
18	60985315	60985899	BCL2	NM_000633	exon2
19	1206913	1207202	STK11	NM_000455	exon1
19	1218416	1218499	STK11	NM_000455	exon2
19	1219323	1219412	STK11	NM_000455	exon3
19	1220372	1220504	STK11	NM_000455	exon4
19	1220580	1220716	STK11	NM_000455	exon5
19	1221212	1221339	STK11	NM_000455	exon6
19	1221948	1222005	STK11	NM_000455	exon7
19	1222984	1223171	STK11	NM_000455	exon8
19	1226453	1226646	STK11	NM_000455	exon9
19	1611706	1611848	TCF3	NM_001136139	exon18
19	1612206	1612432	TCF3	NM_001136139	exon17
19	1615685	1615820	TCF3	NM_001136139	exon16
19	1619110	1619233	TCF3	NM_001136139	exon15
19	1619315	1619473	TCF3	NM_001136139	exon14
19	1619779	1619852	TCF3	NM_001136139	exon13
19	1620967	1621045	TCF3	NM_001136139	exon12
19	1621132	1621190	TCF3	NM_001136139	exon11
19	1621837	1621969	TCF3	NM_001136139	exon10
19	1622053	1622222	TCF3	NM_001136139	exon9
19	1622312	1622414	TCF3	NM_001136139	exon8
19	1623950	1623999	TCF3	NM_001136139	exon7
19	1625575	1625707	TCF3	NM_001136139	exon6
19	1627358	1627425	TCF3	NM_001136139	exon5
19	1632037	1632115	TCF3	NM_001136139	exon4
19	1632331	1632404	TCF3	NM_001136139	exon3
19	1646354	1646426	TCF3	NM_001136139	exon2
19	1650176	1650247	TCF3	NM_001136139	exon1
19	2164184	2164264	DOT1L	NM_032482	exon1
19	2180712	2180755	DOT1L	NM_032482	exon2
19	2185854	2185928	DOT1L	NM_032482	exon3
19	2189731	2189794	DOT1L	NM_032482	exon4
19	2191011	2191239	DOT1L	NM_032482	exon5
19	2193688	2193782	DOT1L	NM_032482	exon6
19	2194514	2194576	DOT1L	NM_032482	exon7
19	2199883	2199938	DOT1L	NM_032482	exon8
19	2202699	2202778	DOT1L	NM_032482	exon9
19	2206728	2206796	DOT1L	NM_032482	exon10
19	2207573	2207679	DOT1L	NM_032482	exon11
19	2208934	2208975	DOT1L	NM_032482	exon12
19	2210399	2210509	DOT1L	NM_032482	exon13
19	2210620	2210854	DOT1L	NM_032482	exon14
19	2211098	2211211	DOT1L	NM_032482	exon15
19	2211750	2211841	DOT1L	NM_032482	exon16
19	2213538	2213639	DOT1L	NM_032482	exon17
19	2213848	2213985	DOT1L	NM_032482	exon18
19	2214470	2214595	DOT1L	NM_032482	exon19
19	2216280	2216764	DOT1L	NM_032482	exon20
19	2216954	2217089	DOT1L	NM_032482	exon21
19	2217771	2217917	DOT1L	NM_032482	exon22
19	2220107	2220221	DOT1L	NM_032482	exon23
19	2221975	2222558	DOT1L	NM_032482	exon24
19	2223280	2223485	DOT1L	NM_032482	exon25
19	2225387	2225451	DOT1L	NM_032482	exon26
19	2226182	2227126	DOT1L	NM_032482	exon27
19	2229784	2229791	DOT1L	NM_032482	exon28
19	3094650	3094785	GNA11	NM_002067	exon1
19	3110147	3110331	GNA11	NM_002067	exon2
19	3113328	3113482	GNA11	NM_002067	exon3
19	3114942	3115070	GNA11	NM_002067	exon4
19	3118922	3119051	GNA11	NM_002067	exon5
19	3119204	3119357	GNA11	NM_002067	exon6
19	3120987	3121177	GNA11	NM_002067	exon7
19	4090596	4090706	MAP2K2	NM_030662	exon11
19	4094451	4094496	MAP2K2	NM_030662	exon10
19	4095386	4095447	MAP2K2	NM_030662	exon9
19	4097277	4097341	MAP2K2	NM_030662	exon8
19	4099199	4099412	MAP2K2	NM_030662	exon7
19	4101017	4101141	MAP2K2	NM_030662	exon6
19	4101227	4101278	MAP2K2	NM_030662	exon5
19	4102374	4102451	MAP2K2	NM_030662	exon4
19	4110507	4110653	MAP2K2	NM_030662	exon3
19	4117417	4117627	MAP2K2	NM_030662	exon2
19	4123781	4123872	MAP2K2	NM_030662	exon1
19	5206785	5206853	PTPRS	NM_002850	exon38
19	5207933	5208068	PTPRS	NM_002850	exon37
19	5208248	5208402	PTPRS	NM_002850	exon36
19	5210480	5210605	PTPRS	NM_002850	exon35
19	5210690	5210816	PTPRS	NM_002850	exon34
19	5211601	5211779	PTPRS	NM_002850	exon33
19	5211976	5212261	PTPRS	NM_002850	exon32
19	5212348	5212502	PTPRS	NM_002850	exon31
19	5214372	5214491	PTPRS	NM_002850	exon30
19	5214572	5214747	PTPRS	NM_002850	exon29
19	5215300	5215423	PTPRS	NM_002850	exon28
19	5215509	5215606	PTPRS	NM_002850	exon27
19	5216731	5216778	PTPRS	NM_002850	exon26
19	5218431	5218543	PTPRS	NM_002850	exon25
19	5218798	5218809	PTPRS	NM_002850	exon24
19	5219321	5219478	PTPRS	NM_002850	exon23
19	5219950	5220165	PTPRS	NM_002850	exon22
19	5220271	5220364	PTPRS	NM_002850	exon21
19	5221011	5221264	PTPRS	NM_002850	exon20
19	5222134	5222231	PTPRS	NM_002850	exon19
19	5222700	5223308	PTPRS	NM_002850	exon18
19	5225738	5225855	PTPRS	NM_002850	exon17
19	5229327	5229353	PTPRS	NM_002850	exon16
19	5229502	5229695	PTPRS	NM_002850	exon15
19	5231321	5231626	PTPRS	NM_002850	exon14
19	5238930	5239074	PTPRS	NM_002850	exon13
19	5240210	5240343	PTPRS	NM_002850	exon12
19	5243912	5244493	PTPRS	NM_002850	exon11
19	5245787	5246056	PTPRS	NM_002850	exon10
19	5256119	5256130	PTPRS	NM_002850	exon9
19	5258028	5258138	PTPRS	NM_002850	exon8
19	5260816	5260833	PTPRS	NM_002850	exon7
19	5262975	5262983	PTPRS	NM_002850	exon6
19	5265019	5265207	PTPRS	NM_002850	exon5
19	5273453	5273594	PTPRS	NM_002850	exon4
19	5274210	5274355	PTPRS	NM_002850	exon3
19	5286061	5286151	PTPRS	NM_002850	exon2
19	7117067	7117421	INSR	NM_000208	exon22
19	7119460	7119594	INSR	NM_000208	exon21
19	7120631	7120760	INSR	NM_000208	exon20
19	7122625	7122784	INSR	NM_000208	exon19
19	7122890	7123000	INSR	NM_000208	exon18
19	7125294	7125538	INSR	NM_000208	exon17
19	7126595	7126662	INSR	NM_000208	exon16
19	7128863	7128965	INSR	NM_000208	exon15
19	7132169	7132328	INSR	NM_000208	exon14
19	7141688	7141827	INSR	NM_000208	exon13
19	7142827	7143101	INSR	NM_000208	exon12
19	7150508	7150543	INSR	NM_000208	exon11
19	7152737	7152938	INSR	NM_000208	exon10
19	7163043	7163210	INSR	NM_000208	exon9
19	7166165	7166415	INSR	NM_000208	exon8
19	7167979	7168105	INSR	NM_000208	exon7
19	7170548	7170762	INSR	NM_000208	exon6
19	7172301	7172445	INSR	NM_000208	exon5
19	7174594	7174742	INSR	NM_000208	exon4
19	7184327	7184648	INSR	NM_000208	exon3
19	7267356	7267907	INSR	NM_000208	exon2
19	7293803	7293902	INSR	NM_000208	exon1
19	10244343	10244377	DNMT1	NM_001379	exon40
